RSLT1309 (Chromatogram RI)	
8.18833	-0.210
8.19000	-0.220
8.19167	-0.203
8.19333	-0.195
8.19500	-0.206
8.19667	-0.216
8.19833	-0.201
8.20000	-0.193
8.20167	-0.203
8.20333	-0.215
8.20500	-0.205
8.20667	-0.202
8.20833	-0.208
8.21000	-0.220
8.21167	-0.207
8.21333	-0.200
8.21500	-0.206
8.21667	-0.213
8.21833	-0.196
8.22000	-0.188
8.22167	-0.193
8.22333	-0.206
8.22500	-0.197
8.22667	-0.188
8.22833	-0.194
8.23000	-0.211
8.23167	-0.200
8.23333	-0.189
8.23500	-0.196
8.23667	-0.214
8.23833	-0.208
8.24000	-0.195
8.24167	-0.197
8.24333	-0.207
8.24500	-0.198
8.24667	-0.186
8.24833	-0.188
8.25000	-0.204
8.25167	-0.199
8.25333	-0.188
8.25500	-0.193
8.25667	-0.206
8.25833	-0.201
8.26000	-0.193
8.26167	-0.200
8.26333	-0.217
8.26500	-0.210
8.26667	-0.200
8.26833	-0.200
8.27000	-0.214
8.27167	-0.211
8.27333	-0.198
8.27500	-0.199
8.27667	-0.212
8.27833	-0.210
8.28000	-0.194
8.28167	-0.191
8.28333	-0.204
8.28500	-0.205
8.28667	-0.192
8.28833	-0.193
8.29000	-0.209
8.29167	-0.210
8.29333	-0.191
8.29500	-0.187
8.29667	-0.200
8.29833	-0.202
8.30000	-0.189
8.30167	-0.184
8.30333	-0.202
8.30500	-0.207
8.30667	-0.196
8.30833	-0.194
8.31000	-0.203
8.31167	-0.210
8.31333	-0.193
8.31500	-0.188
8.31667	-0.196
8.31833	-0.205
8.32000	-0.194
8.32167	-0.190
8.32333	-0.196
8.32500	-0.210
8.32667	-0.200
8.32833	-0.198
8.33000	-0.210
8.33167	-0.222
8.33333	-0.206
8.33500	-0.197
8.33667	-0.203
8.33833	-0.215
8.34000	-0.202
8.34167	-0.192
8.34333	-0.197
8.34500	-0.209
8.34667	-0.200
8.34833	-0.195
8.35000	-0.201
8.35167	-0.212
8.35333	-0.201
8.35500	-0.189
8.35667	-0.193
8.35833	-0.210
8.36000	-0.205
8.36167	-0.195
8.36333	-0.197
8.36500	-0.212
8.36667	-0.203
8.36833	-0.192
8.37000	-0.193
8.37167	-0.208
8.37333	-0.204
8.37500	-0.192
8.37667	-0.193
8.37833	-0.208
8.38000	-0.206
8.38167	-0.193
8.38333	-0.193
8.38500	-0.206
8.38667	-0.202
8.38833	-0.190
8.39000	-0.195
8.39167	-0.208
8.39333	-0.202
8.39500	-0.185
8.39667	-0.189
8.39833	-0.206
8.40000	-0.204
8.40167	-0.188
8.40333	-0.187
8.40500	-0.200
8.40667	-0.205
8.40833	-0.194
8.41000	-0.194
8.41167	-0.205
8.41333	-0.208
8.41500	-0.194
8.41667	-0.193
8.41833	-0.206
8.42000	-0.208
8.42167	-0.192
8.42333	-0.192
8.42500	-0.204
8.42667	-0.207
8.42833	-0.194
8.43000	-0.195
8.43167	-0.208
8.43333	-0.213
8.43500	-0.196
8.43667	-0.191
8.43833	-0.200
8.44000	-0.207
8.44167	-0.191
8.44333	-0.187
8.44500	-0.197
8.44667	-0.207
8.44833	-0.195
8.45000	-0.193
8.45167	-0.205
8.45333	-0.213
8.45500	-0.198
8.45667	-0.196
8.45833	-0.205
8.46000	-0.215
8.46167	-0.202
8.46333	-0.199
8.46500	-0.207
8.46667	-0.218
8.46833	-0.204
8.47000	-0.196
8.47167	-0.204
8.47333	-0.217
8.47500	-0.205
8.47667	-0.199
8.47833	-0.208
8.48000	-0.221
8.48167	-0.205
8.48333	-0.197
8.48500	-0.202
8.48667	-0.214
8.48833	-0.201
8.49000	-0.196
8.49167	-0.205
8.49333	-0.224
8.49500	-0.211
8.49667	-0.199
8.49833	-0.201
8.50000	-0.217
8.50167	-0.209
8.50333	-0.198
8.50500	-0.201
8.50667	-0.212
8.50833	-0.203
8.51000	-0.195
8.51167	-0.200
8.51333	-0.211
8.51500	-0.200
8.51667	-0.189
8.51833	-0.194
8.52000	-0.210
8.52167	-0.207
8.52333	-0.197
8.52500	-0.200
8.52667	-0.213
8.52833	-0.207
8.53000	-0.195
8.53167	-0.198
8.53333	-0.209
8.53500	-0.207
8.53667	-0.197
8.53833	-0.198
8.54000	-0.211
8.54167	-0.210
8.54333	-0.194
8.54500	-0.193
8.54667	-0.206
8.54833	-0.205
8.55000	-0.189
8.55167	-0.191
8.55333	-0.204
8.55500	-0.207
8.55667	-0.194
8.55833	-0.193
8.56000	-0.204
8.56167	-0.205
8.56333	-0.191
8.56500	-0.194
8.56667	-0.209
8.56833	-0.212
8.57000	-0.196
8.57167	-0.192
8.57333	-0.199
8.57500	-0.203
8.57667	-0.189
8.57833	-0.190
8.58000	-0.205
8.58167	-0.210
8.58333	-0.196
8.58500	-0.197
8.58667	-0.206
8.58833	-0.212
8.59000	-0.196
8.59167	-0.197
8.59333	-0.208
8.59500	-0.215
8.59667	-0.203
8.59833	-0.202
8.60000	-0.205
8.60167	-0.214
8.60333	-0.203
8.60500	-0.200
8.60667	-0.210
8.60833	-0.218
8.61000	-0.204
8.61167	-0.199
8.61333	-0.207
8.61500	-0.217
8.61667	-0.201
8.61833	-0.197
8.62000	-0.206
8.62167	-0.214
8.62333	-0.200
8.62500	-0.194
8.62667	-0.199
8.62833	-0.210
8.63000	-0.198
8.63167	-0.189
8.63333	-0.199
8.63500	-0.211
8.63667	-0.197
8.63833	-0.184
8.64000	-0.191
8.64167	-0.207
8.64333	-0.201
8.64500	-0.193
8.64667	-0.201
8.64833	-0.214
8.65000	-0.203
8.65167	-0.191
8.65333	-0.196
8.65500	-0.208
8.65667	-0.203
8.65833	-0.191
8.66000	-0.194
8.66167	-0.204
8.66333	-0.200
8.66500	-0.189
8.66667	-0.195
8.66833	-0.207
8.67000	-0.204
8.67167	-0.189
8.67333	-0.191
8.67500	-0.203
8.67667	-0.205
8.67833	-0.195
8.68000	-0.198
8.68167	-0.211
8.68333	-0.211
8.68500	-0.198
8.68667	-0.199
8.68833	-0.209
8.69000	-0.209
8.69167	-0.196
8.69333	-0.198
8.69500	-0.210
8.69667	-0.209
8.69833	-0.196
8.70000	-0.199
8.70167	-0.211
8.70333	-0.210
8.70500	-0.195
8.70667	-0.196
8.70833	-0.208
8.71000	-0.211
8.71167	-0.196
8.71333	-0.192
8.71500	-0.202
8.71667	-0.203
8.71833	-0.190
8.72000	-0.190
8.72167	-0.201
8.72333	-0.202
8.72500	-0.186
8.72667	-0.187
8.72833	-0.198
8.73000	-0.199
8.73167	-0.184
8.73333	-0.183
8.73500	-0.196
8.73667	-0.201
8.73833	-0.189
8.74000	-0.187
8.74167	-0.196
8.74333	-0.202
8.74500	-0.191
8.74667	-0.190
8.74833	-0.202
8.75000	-0.210
8.75167	-0.194
8.75333	-0.187
8.75500	-0.195
8.75667	-0.203
8.75833	-0.190
8.76000	-0.184
8.76167	-0.191
8.76333	-0.199
8.76500	-0.187
8.76667	-0.181
8.76833	-0.189
8.77000	-0.200
8.77167	-0.189
8.77333	-0.185
8.77500	-0.195
8.77667	-0.205
8.77833	-0.196
8.78000	-0.187
8.78167	-0.195
8.78333	-0.206
8.78500	-0.197
8.78667	-0.191
8.78833	-0.198
8.79000	-0.209
8.79167	-0.195
8.79333	-0.184
8.79500	-0.192
8.79667	-0.204
8.79833	-0.195
8.80000	-0.185
8.80167	-0.194
8.80333	-0.208
8.80500	-0.201
8.80667	-0.192
8.80833	-0.201
8.81000	-0.212
8.81167	-0.200
8.81333	-0.188
8.81500	-0.194
8.81667	-0.207
8.81833	-0.203
8.82000	-0.193
8.82167	-0.197
8.82333	-0.209
8.82500	-0.203
8.82667	-0.193
8.82833	-0.193
8.83000	-0.208
8.83167	-0.203
8.83333	-0.190
8.83500	-0.193
8.83667	-0.207
8.83833	-0.198
8.84000	-0.188
8.84167	-0.193
8.84333	-0.204
8.84500	-0.201
8.84667	-0.189
8.84833	-0.193
8.85000	-0.205
8.85167	-0.201
8.85333	-0.188
8.85500	-0.187
8.85667	-0.201
8.85833	-0.201
8.86000	-0.185
8.86167	-0.184
8.86333	-0.199
8.86500	-0.204
8.86667	-0.190
8.86833	-0.191
8.87000	-0.207
8.87167	-0.209
8.87333	-0.193
8.87500	-0.191
8.87667	-0.201
8.87833	-0.203
8.88000	-0.191
8.88167	-0.191
8.88333	-0.204
8.88500	-0.210
8.88667	-0.196
8.88833	-0.193
8.89000	-0.201
8.89167	-0.201
8.89333	-0.187
8.89500	-0.185
8.89667	-0.195
8.89833	-0.205
8.90000	-0.191
8.90167	-0.185
8.90333	-0.194
8.90500	-0.201
8.90667	-0.188
8.90833	-0.188
8.91000	-0.200
8.91167	-0.210
8.91333	-0.194
8.91500	-0.189
8.91667	-0.200
8.91833	-0.208
8.92000	-0.197
8.92167	-0.191
8.92333	-0.202
8.92500	-0.215
8.92667	-0.203
8.92833	-0.193
8.93000	-0.201
8.93167	-0.213
8.93333	-0.200
8.93500	-0.193
8.93667	-0.201
8.93833	-0.216
8.94000	-0.205
8.94167	-0.201
8.94333	-0.205
8.94500	-0.212
8.94667	-0.199
8.94833	-0.193
8.95000	-0.201
8.95167	-0.213
8.95333	-0.205
8.95500	-0.199
8.95667	-0.201
8.95833	-0.211
8.96000	-0.200
8.96167	-0.189
8.96333	-0.192
8.96500	-0.207
8.96667	-0.196
8.96833	-0.185
8.97000	-0.188
8.97167	-0.202
8.97333	-0.194
8.97500	-0.186
8.97667	-0.192
8.97833	-0.211
8.98000	-0.204
8.98167	-0.194
8.98333	-0.193
8.98500	-0.209
8.98667	-0.208
8.98833	-0.197
8.99000	-0.195
8.99167	-0.208
8.99333	-0.205
8.99500	-0.189
8.99667	-0.187
8.99833	-0.200
9.00000	-0.198
9.00167	-0.184
9.00333	-0.186
9.00500	-0.202
9.00667	-0.201
9.00833	-0.189
9.01000	-0.189
9.01167	-0.203
9.01333	-0.206
9.01500	-0.196
9.01667	-0.196
9.01833	-0.209
9.02000	-0.210
9.02167	-0.194
9.02333	-0.192
9.02500	-0.204
9.02667	-0.207
9.02833	-0.194
9.03000	-0.196
9.03167	-0.208
9.03333	-0.214
9.03500	-0.196
9.03667	-0.193
9.03833	-0.202
9.04000	-0.205
9.04167	-0.188
9.04333	-0.188
9.04500	-0.199
9.04667	-0.206
9.04833	-0.188
9.05000	-0.185
9.05167	-0.196
9.05333	-0.203
9.05500	-0.190
9.05667	-0.186
9.05833	-0.193
9.06000	-0.200
9.06167	-0.183
9.06333	-0.179
9.06500	-0.186
9.06667	-0.196
9.06833	-0.182
9.07000	-0.177
9.07167	-0.188
9.07333	-0.200
9.07500	-0.188
9.07667	-0.184
9.07833	-0.193
9.08000	-0.204
9.08167	-0.192
9.08333	-0.186
9.08500	-0.192
9.08667	-0.205
9.08833	-0.191
9.09000	-0.184
9.09167	-0.191
9.09333	-0.205
9.09500	-0.191
9.09667	-0.187
9.09833	-0.195
9.10000	-0.205
9.10167	-0.191
9.10333	-0.180
9.10500	-0.187
9.10667	-0.202
9.10833	-0.189
9.11000	-0.177
9.11167	-0.184
9.11333	-0.198
9.11500	-0.190
9.11667	-0.180
9.11833	-0.185
9.12000	-0.197
9.12167	-0.187
9.12333	-0.176
9.12500	-0.179
9.12667	-0.197
9.12833	-0.195
9.13000	-0.185
9.13167	-0.187
9.13333	-0.201
9.13500	-0.196
9.13667	-0.181
9.13833	-0.186
9.14000	-0.200
9.14167	-0.196
9.14333	-0.183
9.14500	-0.185
9.14667	-0.200
9.14833	-0.198
9.15000	-0.188
9.15167	-0.193
9.15333	-0.206
9.15500	-0.206
9.15667	-0.189
9.15833	-0.188
9.16000	-0.201
9.16167	-0.200
9.16333	-0.188
9.16500	-0.188
9.16667	-0.197
9.16833	-0.199
9.17000	-0.183
9.17167	-0.182
9.17333	-0.193
9.17500	-0.200
9.17667	-0.186
9.17833	-0.186
9.18000	-0.199
9.18167	-0.200
9.18333	-0.182
9.18500	-0.181
9.18667	-0.194
9.18833	-0.206
9.19000	-0.191
9.19167	-0.189
9.19333	-0.198
9.19500	-0.205
9.19667	-0.189
9.19833	-0.185
9.20000	-0.195
9.20167	-0.202
9.20333	-0.186
9.20500	-0.182
9.20667	-0.193
9.20833	-0.202
9.21000	-0.187
9.21167	-0.185
9.21333	-0.193
9.21500	-0.201
9.21667	-0.185
9.21833	-0.178
9.22000	-0.186
9.22167	-0.198
9.22333	-0.186
9.22500	-0.181
9.22667	-0.189
9.22833	-0.197
9.23000	-0.185
9.23167	-0.179
9.23333	-0.185
9.23500	-0.194
9.23667	-0.185
9.23833	-0.180
9.24000	-0.187
9.24167	-0.198
9.24333	-0.185
9.24500	-0.176
9.24667	-0.183
9.24833	-0.197
9.25000	-0.188
9.25167	-0.177
9.25333	-0.185
9.25500	-0.196
9.25667	-0.188
9.25833	-0.175
9.26000	-0.179
9.26167	-0.193
9.26333	-0.184
9.26500	-0.173
9.26667	-0.180
9.26833	-0.194
9.27000	-0.188
9.27167	-0.179
9.27333	-0.183
9.27500	-0.199
9.27667	-0.195
9.27833	-0.182
9.28000	-0.187
9.28167	-0.199
9.28333	-0.192
9.28500	-0.181
9.28667	-0.185
9.28833	-0.200
9.29000	-0.197
9.29167	-0.184
9.29333	-0.186
9.29500	-0.198
9.29667	-0.196
9.29833	-0.182
9.30000	-0.184
9.30167	-0.200
9.30333	-0.200
9.30500	-0.185
9.30667	-0.186
9.30833	-0.200
9.31000	-0.200
9.31167	-0.186
9.31333	-0.187
9.31500	-0.198
9.31667	-0.198
9.31833	-0.185
9.32000	-0.186
9.32167	-0.197
9.32333	-0.197
9.32500	-0.183
9.32667	-0.182
9.32833	-0.194
9.33000	-0.201
9.33167	-0.189
9.33333	-0.185
9.33500	-0.197
9.33667	-0.199
9.33833	-0.183
9.34000	-0.182
9.34167	-0.194
9.34333	-0.198
9.34500	-0.185
9.34667	-0.182
9.34833	-0.197
9.35000	-0.203
9.35167	-0.187
9.35333	-0.181
9.35500	-0.189
9.35667	-0.198
9.35833	-0.187
9.36000	-0.188
9.36167	-0.199
9.36333	-0.205
9.36500	-0.193
9.36667	-0.187
9.36833	-0.194
9.37000	-0.202
9.37167	-0.188
9.37333	-0.184
9.37500	-0.193
9.37667	-0.204
9.37833	-0.196
9.38000	-0.192
9.38167	-0.200
9.38333	-0.211
9.38500	-0.198
9.38667	-0.188
9.38833	-0.194
9.39000	-0.205
9.39167	-0.194
9.39333	-0.189
9.39500	-0.198
9.39667	-0.205
9.39833	-0.192
9.40000	-0.184
9.40167	-0.193
9.40333	-0.203
9.40500	-0.194
9.40667	-0.184
9.40833	-0.191
9.41000	-0.200
9.41167	-0.191
9.41333	-0.181
9.41500	-0.188
9.41667	-0.204
9.41833	-0.199
9.42000	-0.190
9.42167	-0.194
9.42333	-0.205
9.42500	-0.199
9.42667	-0.187
9.42833	-0.191
9.43000	-0.203
9.43167	-0.194
9.43333	-0.183
9.43500	-0.186
9.43667	-0.201
9.43833	-0.194
9.44000	-0.186
9.44167	-0.195
9.44333	-0.209
9.44500	-0.203
9.44667	-0.189
9.44833	-0.189
9.45000	-0.204
9.45167	-0.200
9.45333	-0.189
9.45500	-0.189
9.45667	-0.202
9.45833	-0.200
9.46000	-0.186
9.46167	-0.192
9.46333	-0.207
9.46500	-0.206
9.46667	-0.195
9.46833	-0.198
9.47000	-0.212
9.47167	-0.211
9.47333	-0.196
9.47500	-0.195
9.47667	-0.208
9.47833	-0.213
9.48000	-0.199
9.48167	-0.199
9.48333	-0.210
9.48500	-0.214
9.48667	-0.202
9.48833	-0.198
9.49000	-0.206
9.49167	-0.211
9.49333	-0.197
9.49500	-0.193
9.49667	-0.205
9.49833	-0.210
9.50000	-0.194
9.50167	-0.191
9.50333	-0.198
9.50500	-0.203
9.50667	-0.189
9.50833	-0.184
9.51000	-0.195
9.51167	-0.205
9.51333	-0.191
9.51500	-0.185
9.51667	-0.197
9.51833	-0.208
9.52000	-0.198
9.52167	-0.196
9.52333	-0.209
9.52500	-0.219
9.52667	-0.205
9.52833	-0.196
9.53000	-0.203
9.53167	-0.214
9.53333	-0.200
9.53500	-0.194
9.53667	-0.205
9.53833	-0.216
9.54000	-0.203
9.54167	-0.191
9.54333	-0.196
9.54500	-0.208
9.54667	-0.198
9.54833	-0.194
9.55000	-0.203
9.55167	-0.212
9.55333	-0.196
9.55500	-0.188
9.55667	-0.194
9.55833	-0.208
9.56000	-0.197
9.56167	-0.189
9.56333	-0.197
9.56500	-0.211
9.56667	-0.203
9.56833	-0.193
9.57000	-0.194
9.57167	-0.209
9.57333	-0.196
9.57500	-0.186
9.57667	-0.193
9.57833	-0.207
9.58000	-0.200
9.58167	-0.190
9.58333	-0.191
9.58500	-0.206
9.58667	-0.199
9.58833	-0.187
9.59000	-0.186
9.59167	-0.201
9.59333	-0.197
9.59500	-0.187
9.59667	-0.189
9.59833	-0.204
9.60000	-0.200
9.60167	-0.185
9.60333	-0.187
9.60500	-0.197
9.60667	-0.192
9.60833	-0.176
9.61000	-0.176
9.61167	-0.191
9.61333	-0.189
9.61500	-0.176
9.61667	-0.179
9.61833	-0.192
9.62000	-0.193
9.62167	-0.181
9.62333	-0.183
9.62500	-0.195
9.62667	-0.199
9.62833	-0.184
9.63000	-0.180
9.63167	-0.192
9.63333	-0.194
9.63500	-0.179
9.63667	-0.178
9.63833	-0.191
9.64000	-0.195
9.64167	-0.181
9.64333	-0.179
9.64500	-0.193
9.64667	-0.196
9.64833	-0.181
9.65000	-0.179
9.65167	-0.187
9.65333	-0.192
9.65500	-0.179
9.65667	-0.174
9.65833	-0.186
9.66000	-0.197
9.66167	-0.184
9.66333	-0.182
9.66500	-0.190
9.66667	-0.197
9.66833	-0.182
9.67000	-0.179
9.67167	-0.190
9.67333	-0.199
9.67500	-0.187
9.67667	-0.182
9.67833	-0.190
9.68000	-0.199
9.68167	-0.187
9.68333	-0.182
9.68500	-0.191
9.68667	-0.205
9.68833	-0.193
9.69000	-0.184
9.69167	-0.192
9.69333	-0.203
9.69500	-0.191
9.69667	-0.186
9.69833	-0.191
9.70000	-0.202
9.70167	-0.189
9.70333	-0.178
9.70500	-0.184
9.70667	-0.200
9.70833	-0.190
9.71000	-0.181
9.71167	-0.186
9.71333	-0.198
9.71500	-0.189
9.71667	-0.178
9.71833	-0.182
9.72000	-0.198
9.72167	-0.190
9.72333	-0.180
9.72500	-0.186
9.72667	-0.201
9.72833	-0.197
9.73000	-0.183
9.73167	-0.185
9.73333	-0.198
9.73500	-0.191
9.73667	-0.180
9.73833	-0.182
9.74000	-0.191
9.74167	-0.186
9.74333	-0.173
9.74500	-0.176
9.74667	-0.188
9.74833	-0.183
9.75000	-0.169
9.75167	-0.174
9.75333	-0.190
9.75500	-0.189
9.75667	-0.172
9.75833	-0.176
9.76000	-0.194
9.76167	-0.196
9.76333	-0.184
9.76500	-0.184
9.76667	-0.194
9.76833	-0.195
9.77000	-0.180
9.77167	-0.182
9.77333	-0.195
9.77500	-0.198
9.77667	-0.183
9.77833	-0.180
9.78000	-0.191
9.78167	-0.195
9.78333	-0.180
9.78500	-0.182
9.78667	-0.193
9.78833	-0.198
9.79000	-0.181
9.79167	-0.180
9.79333	-0.192
9.79500	-0.198
9.79667	-0.181
9.79833	-0.174
9.80000	-0.183
9.80167	-0.189
9.80333	-0.174
9.80500	-0.175
9.80667	-0.190
9.80833	-0.201
9.81000	-0.184
9.81167	-0.180
9.81333	-0.189
9.81500	-0.195
9.81667	-0.176
9.81833	-0.171
9.82000	-0.181
9.82167	-0.191
9.82333	-0.177
9.82500	-0.172
9.82667	-0.182
9.82833	-0.191
9.83000	-0.175
9.83167	-0.169
9.83333	-0.181
9.83500	-0.193
9.83667	-0.181
9.83833	-0.176
9.84000	-0.186
9.84167	-0.197
9.84333	-0.187
9.84500	-0.181
9.84667	-0.186
9.84833	-0.198
9.85000	-0.186
9.85167	-0.177
9.85333	-0.185
9.85500	-0.194
9.85667	-0.183
9.85833	-0.174
9.86000	-0.180
9.86167	-0.192
9.86333	-0.182
9.86500	-0.173
9.86667	-0.182
9.86833	-0.196
9.87000	-0.189
9.87167	-0.178
9.87333	-0.184
9.87500	-0.197
9.87667	-0.192
9.87833	-0.184
9.88000	-0.188
9.88167	-0.196
9.88333	-0.191
9.88500	-0.179
9.88667	-0.186
9.88833	-0.198
9.89000	-0.193
9.89167	-0.180
9.89333	-0.183
9.89500	-0.194
9.89667	-0.191
9.89833	-0.177
9.90000	-0.181
9.90167	-0.193
9.90333	-0.196
9.90500	-0.182
9.90667	-0.178
9.90833	-0.189
9.91000	-0.191
9.91167	-0.178
9.91333	-0.179
9.91500	-0.191
9.91667	-0.194
9.91833	-0.180
9.92000	-0.179
9.92167	-0.193
9.92333	-0.190
9.92500	-0.173
9.92667	-0.173
9.92833	-0.185
9.93000	-0.185
9.93167	-0.168
9.93333	-0.170
9.93500	-0.184
9.93667	-0.185
9.93833	-0.171
9.94000	-0.172
9.94167	-0.187
9.94333	-0.194
9.94500	-0.182
9.94667	-0.179
9.94833	-0.190
9.95000	-0.195
9.95167	-0.182
9.95333	-0.181
9.95500	-0.195
9.95667	-0.203
9.95833	-0.189
9.96000	-0.181
9.96167	-0.189
9.96333	-0.195
9.96500	-0.180
9.96667	-0.176
9.96833	-0.183
9.97000	-0.190
9.97167	-0.179
9.97333	-0.173
9.97500	-0.185
9.97667	-0.193
9.97833	-0.180
9.98000	-0.175
9.98167	-0.183
9.98333	-0.193
9.98500	-0.179
9.98667	-0.170
9.98833	-0.179
9.99000	-0.190
9.99167	-0.181
9.99333	-0.175
9.99500	-0.184
9.99667	-0.194
9.99833	-0.185
10.00000	-0.174
10.00167	-0.175
10.00333	-0.185
10.00500	-0.175
10.00667	-0.168
10.00833	-0.179
10.01000	-0.194
10.01167	-0.183
10.01333	-0.172
10.01500	-0.179
10.01667	-0.194
10.01833	-0.185
10.02000	-0.176
10.02167	-0.182
10.02333	-0.195
10.02500	-0.190
10.02667	-0.181
10.02833	-0.188
10.03000	-0.201
10.03167	-0.197
10.03333	-0.187
10.03500	-0.188
10.03667	-0.201
10.03833	-0.197
10.04000	-0.187
10.04167	-0.188
10.04333	-0.201
10.04500	-0.199
10.04667	-0.190
10.04833	-0.194
10.05000	-0.202
10.05167	-0.192
10.05333	-0.182
10.05500	-0.186
10.05667	-0.200
10.05833	-0.196
10.06000	-0.182
10.06167	-0.181
10.06333	-0.194
10.06500	-0.194
10.06667	-0.181
10.06833	-0.183
10.07000	-0.195
10.07167	-0.192
10.07333	-0.178
10.07500	-0.177
10.07667	-0.189
10.07833	-0.190
10.08000	-0.177
10.08167	-0.178
10.08333	-0.190
10.08500	-0.192
10.08667	-0.178
10.08833	-0.176
10.09000	-0.190
10.09167	-0.196
10.09333	-0.183
10.09500	-0.183
10.09667	-0.194
10.09833	-0.198
10.10000	-0.179
10.10167	-0.174
10.10333	-0.184
10.10500	-0.188
10.10667	-0.178
10.10833	-0.177
10.11000	-0.188
10.11167	-0.196
10.11333	-0.185
10.11500	-0.180
10.11667	-0.189
10.11833	-0.197
10.12000	-0.181
10.12167	-0.177
10.12333	-0.188
10.12500	-0.198
10.12667	-0.186
10.12833	-0.178
10.13000	-0.188
10.13167	-0.200
10.13333	-0.187
10.13500	-0.184
10.13667	-0.192
10.13833	-0.200
10.14000	-0.187
10.14167	-0.180
10.14333	-0.188
10.14500	-0.198
10.14667	-0.182
10.14833	-0.173
10.15000	-0.184
10.15167	-0.199
10.15333	-0.185
10.15500	-0.173
10.15667	-0.180
10.15833	-0.191
10.16000	-0.178
10.16167	-0.172
10.16333	-0.179
10.16500	-0.191
10.16667	-0.180
10.16833	-0.171
10.17000	-0.174
10.17167	-0.188
10.17333	-0.178
10.17500	-0.171
10.17667	-0.176
10.17833	-0.190
10.18000	-0.179
10.18167	-0.170
10.18333	-0.176
10.18500	-0.190
10.18667	-0.181
10.18833	-0.170
10.19000	-0.177
10.19167	-0.190
10.19333	-0.181
10.19500	-0.171
10.19667	-0.175
10.19833	-0.190
10.20000	-0.180
10.20167	-0.166
10.20333	-0.167
10.20500	-0.184
10.20667	-0.182
10.20833	-0.170
10.21000	-0.170
10.21167	-0.185
10.21333	-0.182
10.21500	-0.169
10.21667	-0.172
10.21833	-0.184
10.22000	-0.182
10.22167	-0.169
10.22333	-0.172
10.22500	-0.187
10.22667	-0.185
10.22833	-0.168
10.23000	-0.166
10.23167	-0.176
10.23333	-0.175
10.23500	-0.159
10.23667	-0.161
10.23833	-0.175
10.24000	-0.180
10.24167	-0.167
10.24333	-0.165
10.24500	-0.178
10.24667	-0.182
10.24833	-0.171
10.25000	-0.169
10.25167	-0.180
10.25333	-0.187
10.25500	-0.172
10.25667	-0.166
10.25833	-0.175
10.26000	-0.177
10.26167	-0.165
10.26333	-0.164
10.26500	-0.178
10.26667	-0.188
10.26833	-0.172
10.27000	-0.170
10.27167	-0.178
10.27333	-0.185
10.27500	-0.171
10.27667	-0.168
10.27833	-0.176
10.28000	-0.186
10.28167	-0.171
10.28333	-0.163
10.28500	-0.173
10.28667	-0.184
10.28833	-0.167
10.29000	-0.163
10.29167	-0.171
10.29333	-0.184
10.29500	-0.170
10.29667	-0.164
10.29833	-0.169
10.30000	-0.181
10.30167	-0.167
10.30333	-0.163
10.30500	-0.173
10.30667	-0.188
10.30833	-0.176
10.31000	-0.167
10.31167	-0.171
10.31333	-0.184
10.31500	-0.170
10.31667	-0.164
10.31833	-0.174
10.32000	-0.192
10.32167	-0.181
10.32333	-0.168
10.32500	-0.173
10.32667	-0.186
10.32833	-0.174
10.33000	-0.162
10.33167	-0.166
10.33333	-0.183
10.33500	-0.173
10.33667	-0.161
10.33833	-0.167
10.34000	-0.180
10.34167	-0.177
10.34333	-0.166
10.34500	-0.170
10.34667	-0.187
10.34833	-0.184
10.35000	-0.171
10.35167	-0.176
10.35333	-0.190
10.35500	-0.184
10.35667	-0.172
10.35833	-0.175
10.36000	-0.188
10.36167	-0.187
10.36333	-0.170
10.36500	-0.171
10.36667	-0.182
10.36833	-0.182
10.37000	-0.167
10.37167	-0.170
10.37333	-0.183
10.37500	-0.187
10.37667	-0.172
10.37833	-0.174
10.38000	-0.186
10.38167	-0.189
10.38333	-0.175
10.38500	-0.176
10.38667	-0.189
10.38833	-0.193
10.39000	-0.173
10.39167	-0.169
10.39333	-0.180
10.39500	-0.185
10.39667	-0.169
10.39833	-0.171
10.40000	-0.180
10.40167	-0.184
10.40333	-0.172
10.40500	-0.172
10.40667	-0.183
10.40833	-0.191
10.41000	-0.173
10.41167	-0.167
10.41333	-0.179
10.41500	-0.189
10.41667	-0.171
10.41833	-0.167
10.42000	-0.176
10.42167	-0.183
10.42333	-0.170
10.42500	-0.164
10.42667	-0.174
10.42833	-0.187
10.43000	-0.172
10.43167	-0.165
10.43333	-0.174
10.43500	-0.186
10.43667	-0.173
10.43833	-0.167
10.44000	-0.178
10.44167	-0.191
10.44333	-0.179
10.44500	-0.173
10.44667	-0.183
10.44833	-0.191
10.45000	-0.177
10.45167	-0.168
10.45333	-0.172
10.45500	-0.184
10.45667	-0.171
10.45833	-0.165
10.46000	-0.175
10.46167	-0.190
10.46333	-0.181
10.46500	-0.171
10.46667	-0.177
10.46833	-0.189
10.47000	-0.179
10.47167	-0.167
10.47333	-0.170
10.47500	-0.180
10.47667	-0.170
10.47833	-0.162
10.48000	-0.166
10.48167	-0.184
10.48333	-0.180
10.48500	-0.169
10.48667	-0.173
10.48833	-0.182
10.49000	-0.176
10.49167	-0.163
10.49333	-0.166
10.49500	-0.177
10.49667	-0.176
10.49833	-0.163
10.50000	-0.168
10.50167	-0.182
10.50333	-0.179
10.50500	-0.162
10.50667	-0.167
10.50833	-0.180
10.51000	-0.178
10.51167	-0.165
10.51333	-0.167
10.51500	-0.179
10.51667	-0.178
